CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio,Cluster
696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0,30-45,Medium,Long,High,122987.101,Premium,1,0.67,0
657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0,<30,Medium,New,High,77076.429,High,2,5.99,0
603,Spain,Female,42,8,91611.12,1,0,0,144675.3,1,30-45,Medium,Long,Medium,90808.15,High,0,0.63,3
726,France,Female,42,2,109471.79,1,0,1,175161.05,0,30-45,High,New,Medium,107684.21,Premium,1,0.62,0
591,France,Female,39,4,150500.64,1,1,0,14928.8,0,30-45,Medium,Mid,High,80528.96,High,0,10.08,3
792,Germany,Female,59,9,101609.77,1,0,0,161479.19,1,46-60,High,Long,Medium,101048.642,Premium,0,0.63,3
550,France,Male,57,5,0.0,1,1,1,133501.94,0,46-60,Low,Mid,Zero,41050.582,Low,1,0.0,1
601,France,Female,26,8,78892.23,1,1,1,23703.52,0,<30,Medium,Long,Medium,48157.171,Medium,1,3.33,0
820,France,Female,29,3,82344.84,1,0,1,115985.38,0,<30,High,Mid,Medium,76568.034,High,1,0.71,0
667,France,Male,48,2,0.0,1,1,0,43229.2,0,46-60,Medium,New,Zero,13368.759999999998,Low,0,0.0,2
573,Spain,Female,44,4,0.0,1,1,1,94862.93,0,30-45,Low,Mid,Zero,29258.879,Low,1,0.0,1
755,France,Male,62,1,127706.33,2,0,1,142377.69,0,60+,High,New,High,106766.472,Premium,2,0.9,0
552,France,Female,41,9,124349.34,1,1,0,135635.25,0,30-45,Low,Long,Medium,104665.245,Premium,0,0.92,3
598,Spain,Male,44,8,0.0,2,1,0,148487.9,0,30-45,Medium,Long,Zero,46146.37,Medium,0,0.0,2
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0,<30,Low,New,Medium,77561.2,High,2,2.02,0
670,France,Female,31,9,0.0,1,0,1,76254.83,0,30-45,Medium,Long,Zero,24676.449,Low,1,0.0,1
504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1,46-60,Low,Long,Medium,70665.894,Medium,0,1.87,3
778,France,Female,65,7,0.0,1,1,1,77867.23,0,60+,High,Long,Zero,24760.169,Low,1,0.0,1
558,Germany,Male,39,10,144757.02,1,1,0,22878.16,1,30-45,Low,Long,High,81241.958,High,0,6.33,3
627,Spain,Male,44,6,0.0,1,1,1,114469.55,0,30-45,Medium,Mid,Zero,35540.865,Low,1,0.0,1
683,France,Male,43,8,0.0,1,1,0,96754.8,0,30-45,Medium,Long,Zero,30626.44,Low,0,0.0,2
556,France,Female,43,6,0.0,3,0,0,125154.57,1,30-45,Low,Mid,Zero,38746.371,Low,0,0.0,2
583,France,Female,38,10,0.0,2,0,1,113597.64,0,30-45,Medium,Long,Zero,36079.292,Low,2,0.0,1
705,France,Female,24,7,100169.51,1,1,0,121408.55,0,<30,Medium,Long,Medium,87907.32,High,0,0.83,3
637,France,Male,33,2,145731.83,1,0,1,109219.43,0,30-45,Medium,New,High,106031.744,Premium,1,1.33,0
697,Spain,Male,56,5,110802.03,1,1,1,50230.31,1,46-60,Medium,Mid,Medium,71470.108,Medium,1,2.21,0
555,Germany,Female,46,4,120392.99,1,1,0,177719.88,1,46-60,Low,Mid,Medium,114312.459,Premium,0,0.68,3
594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0,<30,Medium,Mid,High,108097.318,Premium,0,1.03,3
632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1,30-45,Medium,Mid,High,93524.069,High,0,1.66,3
551,France,Female,38,10,0.0,2,1,1,216.27,0,30-45,Low,Long,Zero,2064.881,Low,2,0.0,1
687,France,Female,35,3,99587.43,1,1,1,1713.1,1,30-45,Medium,Mid,Medium,50907.645,Medium,1,58.13,0
672,France,Female,53,7,0.0,1,1,1,136910.18,0,46-60,Medium,Long,Zero,42473.054,Medium,1,0.0,1
521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1,30-45,Low,Long,Medium,42838.726,Medium,1,3.49,0
686,Germany,Male,35,2,109342.82,2,0,1,86043.27,0,30-45,Medium,New,Medium,80884.391,High,2,1.27,0
639,Spain,Male,28,8,0.0,2,1,0,126561.07,0,<30,Medium,Long,Zero,39568.321,Low,0,0.0,2
850,France,Male,66,4,0.0,2,0,1,64350.8,0,60+,High,Mid,Zero,20105.24,Low,2,0.0,1
465,France,Male,25,2,78247.31,2,1,1,10472.31,0,<30,Low,New,Medium,42665.348,Medium,2,7.47,1
817,France,Female,55,10,117561.49,1,1,0,95941.55,1,46-60,High,Long,Medium,89563.21,High,0,1.23,3
578,France,Male,23,10,88980.32,1,1,1,125222.36,0,<30,Low,Long,Medium,84056.868,High,1,0.71,0
611,Spain,Male,34,4,0.0,2,1,0,170950.58,0,30-45,Medium,Mid,Zero,52085.17399999999,Medium,0,0.0,2
616,Germany,Female,41,1,103560.57,1,1,0,236.45,1,30-45,Medium,New,Medium,52051.22,Medium,0,437.98,3
517,France,Male,37,5,113308.84,1,0,1,31517.16,0,30-45,Low,Mid,Medium,67109.568,Medium,1,3.6,0
637,Spain,Female,40,6,0.0,2,1,1,181610.6,0,30-45,Medium,Mid,Zero,55683.18,Medium,2,0.0,1
806,France,Female,32,3,63763.49,1,1,0,156593.09,0,30-45,High,Mid,Medium,79459.67199999999,High,0,0.41,3
633,France,Female,29,7,169988.35,1,1,0,4272.0,0,<30,Medium,Long,High,87675.77500000001,High,0,39.79,3
624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0,30-45,Medium,New,High,139227.99,Premium,0,1.1,3
691,France,Male,52,3,0.0,1,1,0,175843.68,1,46-60,Medium,Mid,Zero,53353.104,Medium,0,0.0,2
819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,46-60,High,New,Medium,110377.72,Premium,0,0.73,3
568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0,30-45,Low,New,Medium,49535.062,Medium,2,1.0,1
806,France,Male,48,4,164701.68,1,1,1,21439.49,0,46-60,High,Mid,High,89582.68699999999,High,1,7.68,0
726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,<30,High,New,Medium,46357.835,Medium,1,4.2,0
552,France,Male,36,8,0.0,2,0,0,132547.02,0,30-45,Low,Long,Zero,41364.10599999999,Medium,0,0.0,2
755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0,<30,High,Mid,High,97117.25,High,2,2.46,0
634,France,Male,26,8,0.0,1,1,0,21760.96,0,<30,Medium,Long,Zero,8128.288,Low,0,0.0,2
756,France,Female,26,5,101641.14,2,0,1,154460.68,0,<30,High,Mid,Medium,98158.774,Premium,2,0.66,0
776,France,Male,37,2,0.0,1,0,1,8065.0,0,30-45,High,New,Zero,2819.5,Low,1,0.0,1
649,France,Female,45,5,92786.66,1,1,0,173365.9,1,30-45,Medium,Mid,Medium,99403.1,Premium,0,0.54,3
595,Germany,Male,32,8,131081.66,2,1,1,69428.79,0,30-45,Medium,Long,High,87969.467,High,2,1.89,0
646,France,Male,30,5,98014.74,1,1,1,12757.14,0,<30,Medium,Mid,Medium,53834.512,Medium,1,7.68,0
592,Spain,Male,38,8,0.0,2,1,0,180426.2,0,30-45,Medium,Long,Zero,55727.86,Medium,0,0.0,2
574,France,Male,26,8,97460.1,1,1,1,43093.67,0,<30,Low,Long,Medium,63258.151,Medium,1,2.26,0
850,France,Male,36,1,104077.19,2,0,1,68594.0,0,30-45,High,New,Medium,72816.795,High,2,1.52,0
850,Spain,Female,29,1,0.0,2,1,1,197996.65,0,<30,High,New,Zero,59598.995,Medium,2,0.0,1
475,France,Female,46,10,0.0,2,0,0,122953.0,1,46-60,Low,Long,Zero,38885.9,Low,0,0.0,2
642,France,Female,39,4,0.0,1,1,1,76821.24,0,30-45,Medium,Mid,Zero,23846.372,Low,1,0.0,1
710,Spain,Female,51,4,93656.95,1,0,1,141400.51,1,46-60,Medium,Mid,Medium,90048.628,High,1,0.66,0
596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1,<30,Medium,Mid,Medium,74449.465,High,0,2.89,2
609,France,Female,39,8,141675.23,1,0,1,175664.25,0,30-45,Medium,Long,High,125136.89,Premium,1,0.81,0
797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,30-45,High,Long,Zero,36974.989,Low,0,0.0,2
504,Germany,Female,43,7,102365.49,1,1,0,194690.77,1,30-45,Low,Long,Medium,110989.976,Premium,0,0.53,3
735,Spain,Male,50,9,0.0,1,0,0,166677.35,1,46-60,High,Long,Zero,51803.205,Medium,0,0.0,2
680,Spain,Female,30,3,0.0,1,1,0,160131.58,0,<30,Medium,Mid,Zero,48639.474,Medium,0,0.0,2
449,France,Male,52,6,0.0,2,0,1,123622.0,0,46-60,Low,Mid,Zero,38286.6,Low,2,0.0,1
685,Germany,Male,57,7,101868.51,1,0,1,113483.96,0,46-60,Medium,Long,Medium,86379.443,High,1,0.9,0
569,Spain,Male,38,8,0.0,2,0,0,79618.79,0,30-45,Low,Long,Zero,25485.637,Low,0,0.0,2
631,France,Male,35,9,112392.45,2,1,0,24472.23,0,30-45,Medium,Long,Medium,65337.894,Medium,0,4.59,3
595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0,<30,Medium,Long,Medium,107792.907,Premium,2,0.6,0
461,France,Female,28,8,0.0,1,1,1,103349.74,0,<30,Low,Long,Zero,32604.922,Low,1,0.0,1
630,France,Male,50,1,81947.76,1,0,1,63606.22,1,46-60,Medium,New,Medium,60255.746,Medium,1,1.29,0
661,France,Female,31,7,144162.3,2,1,1,14490.79,0,30-45,Medium,Long,High,77828.38699999999,High,2,9.95,0
796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0,30-45,High,Mid,Medium,75699.594,High,0,0.82,3
710,France,Male,47,5,158623.14,1,0,0,83499.89,1,46-60,Medium,Mid,High,105361.537,Premium,0,1.9,3
741,France,Male,32,8,0.0,2,1,0,143598.7,0,30-45,High,Long,Zero,44679.61,Medium,0,0.0,2
606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,46-60,Medium,Mid,High,77829.353,High,0,3.67,3
747,France,Male,27,10,0.0,2,0,0,13007.89,0,<30,High,Long,Zero,5902.367,Low,0,0.0,2
549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,30-45,Low,Mid,High,69923.253,Medium,0,22.12,3
576,France,Male,36,6,0.0,2,1,1,48314.0,0,30-45,Low,Mid,Zero,15694.2,Low,2,0.0,1
528,France,Male,37,6,103772.45,1,1,0,197111.99,0,30-45,Low,Mid,Medium,112219.822,Premium,0,0.53,3
535,France,Male,33,2,133040.32,1,1,1,110299.78,0,30-45,Low,New,High,100010.094,Premium,1,1.21,0
575,Spain,Female,37,0,0.0,2,0,0,30114.32,0,30-45,Low,New,Zero,9034.296,Low,0,0.0,2
656,France,Male,39,10,0.0,2,1,1,98894.64,0,30-45,Medium,Long,Zero,31668.392,Low,2,0.0,1
440,France,Male,42,2,0.0,2,1,0,49826.68,0,30-45,Low,New,Zero,15348.004,Low,0,0.0,2
539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,30-45,Low,Long,Medium,40352.55,Low,2,7.09,1
850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0,30-45,High,Mid,High,74038.02900000001,High,1,6.41,0
646,France,Female,37,7,96558.66,1,0,0,163427.18,0,30-45,Medium,Long,Medium,98707.484,Premium,0,0.59,3
744,France,Male,54,6,93806.31,2,0,1,140068.77,0,46-60,High,Mid,Medium,90123.786,High,2,0.67,0
710,Spain,Female,36,8,0.0,2,0,0,83206.19,0,30-45,Medium,Long,Zero,26561.857,Low,0,0.0,2
544,France,Female,64,3,124043.8,1,1,1,111402.97,1,60+,Low,Mid,Medium,96042.791,High,1,1.11,0
723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,46-60,High,Mid,High,94709.535,High,1,1.42,0
507,Spain,Female,29,6,0.0,2,0,1,94780.9,0,<30,Low,Mid,Zero,29634.27,Low,2,0.0,1
787,France,Female,35,1,106266.8,1,1,1,16607.15,0,30-45,High,New,Medium,58315.545,Medium,1,6.4,0
598,Spain,Male,41,8,0.0,2,1,1,161954.43,0,30-45,Medium,Long,Zero,50186.329,Medium,2,0.0,1
796,France,Male,51,6,0.0,2,0,1,194733.28,0,46-60,High,Mid,Zero,59619.984,Medium,2,0.0,1
569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0,30-45,Low,Mid,High,119777.59,Premium,1,0.86,0
711,France,Male,34,8,0.0,2,0,0,48260.19,0,30-45,Medium,Long,Zero,16078.057,Low,0,0.0,2
661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,30-45,Medium,Long,Medium,89652.814,High,0,1.43,3
415,France,Male,32,5,145807.59,1,1,1,3064.65,0,30-45,Low,Mid,High,74823.19,High,1,47.58,0
578,Spain,Male,23,8,0.0,2,1,0,112124.98,0,<30,Low,Long,Zero,35237.494,Low,0,0.0,2
611,France,Female,26,2,107508.93,2,1,1,120801.65,0,<30,Medium,New,Medium,90394.96,High,2,0.89,0
600,France,Female,28,6,0.0,2,0,1,52193.23,0,<30,Medium,Mid,Zero,16857.969,Low,2,0.0,1
661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,30-45,Medium,New,High,90180.999,High,1,2.58,0
850,France,Female,37,3,212778.2,1,0,1,69372.88,0,30-45,High,Mid,High,127800.964,Premium,1,3.07,0
573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,46-60,Low,Mid,High,126272.656,Premium,1,0.93,0
764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0,30-45,High,Long,High,121977.138,Premium,1,1.42,0
838,France,Female,34,8,0.0,2,1,0,27472.07,0,30-45,High,Long,Zero,9841.621,Low,0,0.0,2
821,France,Female,28,8,0.0,1,1,1,36754.13,0,<30,High,Long,Zero,12626.239,Low,1,0.0,1
607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,30-45,Medium,Mid,Medium,63858.058000000005,Medium,1,2.12,0
558,France,Male,38,8,113000.92,1,1,1,152872.39,0,30-45,Low,Long,Medium,103962.177,Premium,1,0.74,0
530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,<30,Low,New,High,118298.609,Premium,2,0.83,0
654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,30-45,Medium,Mid,Medium,79851.265,High,0,1.48,3
530,France,Female,33,4,129307.32,1,1,1,172930.28,0,30-45,Low,Mid,High,117332.744,Premium,1,0.75,0
656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,60+,Medium,Mid,High,94020.095,High,1,4.54,0
520,Spain,Male,43,7,0.0,2,1,1,36202.74,0,30-45,Low,Long,Zero,12260.821999999998,Low,2,0.0,1
602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0,30-45,Medium,Mid,High,119973.363,Premium,1,1.2,0
701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,46-60,Medium,New,Medium,86434.04799999998,High,1,0.69,0
653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,<30,Medium,New,Medium,73519.12299999999,High,2,0.91,0
668,Spain,Male,25,8,0.0,2,1,1,135112.09,0,<30,Medium,Long,Zero,42133.627,Medium,2,0.0,1
652,France,Male,48,4,59486.31,1,1,0,163944.18,1,46-60,Medium,Mid,Medium,79726.40899999999,High,0,0.36,3
639,Spain,Female,54,2,0.0,2,1,1,53843.71,0,46-60,Medium,New,Zero,16553.112999999998,Low,2,0.0,1
730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,46-60,High,Long,Zero,38119.652,Low,2,0.0,1
780,France,Male,34,1,0.0,1,1,1,64804.04,0,30-45,High,New,Zero,19641.212,Low,1,0.0,1
592,France,Female,38,8,119278.01,2,0,1,19370.73,0,30-45,Medium,Long,Medium,67050.22399999999,Medium,2,6.16,0
628,France,Male,34,4,158741.43,2,1,1,126192.54,0,30-45,Medium,Mid,High,118028.47699999998,Premium,2,1.26,0
658,France,Female,40,7,140596.95,1,0,1,135459.02,1,30-45,Medium,Long,High,112336.181,Premium,1,1.04,0
850,Spain,Female,29,10,0.0,2,1,1,94815.04,0,<30,High,Long,Zero,30444.512,Low,2,0.0,1
515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,30-45,Low,New,Medium,102126.272,Premium,1,0.48,0
571,France,Female,35,1,104783.81,2,0,1,178512.52,0,30-45,Low,New,Medium,106145.661,Premium,2,0.59,0
760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0,30-45,High,New,Medium,68368.399,Medium,2,0.8,1
720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0,30-45,Medium,Long,Medium,79270.03199999999,High,0,1.52,3
632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,30-45,Medium,Mid,Medium,119405.958,Premium,2,0.61,0
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,30-45,Medium,Mid,Medium,61560.974,Medium,2,5.61,1
559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,30-45,Low,Mid,High,80355.382,High,1,4.26,0
773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0,30-45,High,Long,High,129282.296,Premium,0,0.89,3
581,France,Male,38,1,0.0,2,1,0,46176.22,0,30-45,Medium,New,Zero,14052.866,Low,0,0.0,2
524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,30-45,Low,Long,High,119430.697,Premium,0,0.71,3
713,France,Male,53,6,115029.4,1,0,0,191521.32,1,46-60,Medium,Mid,Medium,116171.096,Premium,0,0.6,3
676,France,Male,40,8,114005.78,1,1,1,67998.45,0,30-45,Medium,Long,Medium,79002.425,High,1,1.68,0
651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,30-45,Medium,New,Medium,71942.92,Medium,0,2.61,3
717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,46-60,Medium,New,Medium,92992.06,High,2,0.89,0
594,France,Male,23,5,156267.59,1,1,0,160968.44,0,<30,Medium,Mid,High,127424.327,Premium,0,0.97,3
716,France,Female,44,3,109528.28,1,1,0,27341.63,1,30-45,Medium,Mid,Medium,63566.629,Medium,0,4.01,3
668,France,Female,35,6,102482.76,1,1,1,53994.64,0,30-45,Medium,Mid,Medium,68639.772,Medium,1,1.9,0
678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0,<30,Medium,Long,Medium,87271.914,High,1,1.26,0
545,France,Male,23,2,0.0,2,1,0,189613.12,0,<30,Low,New,Zero,57283.936,Medium,0,0.0,2
613,France,Female,40,9,95624.36,2,1,1,60706.33,0,30-45,Medium,Long,Medium,67824.079,Medium,2,1.58,1
687,Spain,Female,21,8,0.0,2,1,1,154767.34,0,<30,Medium,Long,Zero,48030.202,Medium,2,0.0,1
715,France,Male,28,7,160376.61,1,0,0,196853.11,0,<30,Medium,Long,High,140644.23799999998,Premium,0,0.81,3
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,30-45,Medium,Long,Low,79184.039,High,1,0.19,0
721,France,Female,35,6,118273.83,1,0,1,3086.89,0,30-45,High,Mid,Medium,61262.982,Medium,1,38.31,0
445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0,30-45,Low,Long,High,88126.485,High,2,1.86,0
690,France,Male,38,1,94456.0,2,0,1,55034.02,0,30-45,Medium,New,Medium,63938.206,Medium,2,1.72,1
709,France,Female,43,8,0.0,2,0,0,168035.62,1,30-45,Medium,Long,Zero,52010.686,Medium,0,0.0,2
671,Spain,Female,42,3,0.0,2,1,1,128449.33,0,30-45,Medium,Mid,Zero,39134.799,Low,2,0.0,1
538,France,Male,33,6,93791.38,1,1,1,199249.29,0,30-45,Low,Mid,Medium,107870.477,Premium,1,0.47,0
735,France,Female,33,4,0.0,2,1,0,149474.69,0,30-45,High,Mid,Zero,45642.407,Medium,0,0.0,2
592,France,Female,37,7,0.0,2,1,1,126726.33,0,30-45,Medium,Long,Zero,39417.899,Low,2,0.0,1
747,France,Male,61,7,155973.13,1,0,1,147554.26,0,60+,High,Long,High,123652.843,Premium,1,1.06,0
675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0,30-45,Medium,Long,Medium,90924.885,High,1,0.6,0
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0,30-45,Medium,Mid,Medium,77988.099,High,0,1.05,3
621,France,Male,39,6,0.0,2,1,1,58883.91,0,30-45,Medium,Mid,Zero,18865.173,Low,2,0.0,1
521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0,<30,Low,Mid,Medium,77021.73300000001,High,0,0.39,3
591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,30-45,Medium,Long,High,105615.267,Premium,1,1.11,0
706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0,<30,Medium,Mid,Medium,78751.417,High,2,2.48,0
677,France,Male,38,4,0.0,2,1,0,187800.63,0,30-45,Medium,Mid,Zero,57140.189,Medium,0,0.0,2
769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0,<30,High,Long,High,147110.262,Premium,0,1.1,3
771,France,Male,32,5,62321.62,1,1,1,40920.59,0,30-45,High,Mid,Medium,44436.987,Medium,1,1.52,0
601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1,46-60,Medium,Long,Medium,81173.554,High,0,1.89,3
670,France,Female,42,1,115961.58,2,0,1,29483.87,0,30-45,Medium,New,Medium,67025.951,Medium,2,3.93,0
517,France,Male,28,2,115062.61,1,1,0,179056.23,0,<30,Low,New,Medium,111648.174,Premium,0,0.64,3
834,France,Female,49,8,160602.25,2,1,0,129273.94,0,46-60,High,Long,High,120683.307,Premium,0,1.24,3
571,France,Female,42,4,108825.34,3,1,0,55558.51,1,30-45,Low,Mid,Medium,71880.223,Medium,0,1.96,2
576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0,30-45,Low,Long,High,91735.68,High,1,7.14,0
718,France,Female,31,1,152663.77,1,0,1,17128.64,0,30-45,Medium,New,High,81670.477,High,1,8.91,0
636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0,30-45,Medium,Long,Medium,64614.91499999999,Medium,2,1.08,1
566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0,30-45,Low,New,Medium,95246.483,High,0,0.63,3
711,France,Male,64,4,0.0,2,1,1,3185.67,0,60+,Medium,Mid,Zero,1755.701,Low,2,0.0,1
574,France,Female,39,2,122524.61,2,1,0,88463.63,0,30-45,Low,New,Medium,88201.394,High,0,1.39,3
619,France,Female,35,8,132292.63,1,1,0,65682.93,0,30-45,Medium,Long,High,87451.194,High,0,2.01,3
588,France,Female,24,0,0.0,2,1,1,140586.08,0,<30,Medium,New,Zero,42175.82399999999,Medium,2,0.0,1
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1,46-60,High,Long,Medium,82721.36499999999,High,0,0.78,3
665,France,Male,52,3,0.0,1,1,0,116137.01,1,46-60,Medium,Mid,Zero,35441.103,Low,0,0.0,2
739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0,<30,High,Mid,Medium,61953.178,Medium,2,0.56,1
641,France,Male,77,9,0.0,3,1,1,81514.06,0,60+,Medium,Long,Zero,26254.218,Low,3,0.0,1
685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0,<30,Medium,Mid,Medium,99668.131,Premium,1,0.59,0
594,France,Female,49,4,0.0,2,1,1,23631.55,0,46-60,Medium,Mid,Zero,7889.464999999999,Low,2,0.0,1
557,Spain,Female,40,4,0.0,2,0,1,105433.53,0,30-45,Low,Mid,Zero,32430.059,Low,2,0.0,1
697,France,Male,27,8,141223.68,2,1,0,90591.15,0,<30,Medium,Long,High,99389.185,Premium,0,1.56,3
656,France,Male,18,10,151762.74,1,0,1,127014.32,0,<30,Medium,Long,High,115985.666,Premium,1,1.19,0
712,Germany,Male,43,1,141749.74,2,0,1,90905.26,0,30-45,Medium,New,High,98346.448,Premium,2,1.56,0
689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1,30-45,Medium,Mid,Medium,41133.146,Medium,1,8.68,0
697,France,Female,25,4,165686.11,2,1,0,15467.98,0,<30,Medium,Mid,High,88283.449,High,0,10.71,3
589,France,Male,38,2,0.0,1,1,0,79915.28,0,30-45,Medium,New,Zero,24374.584,Low,0,0.0,2
525,Spain,Female,25,10,0.0,2,1,0,69361.95,0,<30,Low,Long,Zero,22808.585,Low,0,0.0,2
680,France,Male,44,3,0.0,2,1,0,86935.08,0,30-45,Medium,Mid,Zero,26680.524,Low,0,0.0,2
617,France,Female,28,0,0.0,2,1,1,7597.83,1,<30,Medium,New,Zero,2279.349,Low,2,0.0,1
680,France,Male,32,5,92961.61,1,1,0,116957.6,0,30-45,Medium,Mid,Medium,82568.08499999999,High,0,0.79,3
662,Spain,Female,30,9,0.0,2,0,1,157884.83,0,<30,Medium,Long,Zero,49165.44899999999,Medium,2,0.0,1
736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,46-60,High,Mid,High,89800.917,High,1,1.68,0
657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1,46-60,Medium,Long,Medium,93098.155,High,1,0.85,0
350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1,46-60,Low,New,High,134130.787,Premium,1,0.8,0
617,France,Male,30,3,132005.77,1,1,0,142940.39,0,<30,Medium,Mid,High,109485.002,Premium,0,0.92,3
562,France,Male,35,7,0.0,1,0,0,48869.67,0,30-45,Low,Long,Zero,16060.901,Low,0,0.0,2
705,Spain,Female,23,5,0.0,2,1,1,73131.73,0,<30,Medium,Mid,Zero,22939.519,Low,2,0.0,1
516,France,Female,33,7,127305.5,1,1,1,120037.36,0,30-45,Low,Long,High,101063.958,Premium,1,1.06,0
573,France,Female,37,6,0.0,2,1,0,193995.37,0,30-45,Low,Mid,Zero,59398.611,Medium,0,0.0,2
538,Spain,Female,31,0,0.0,2,0,0,179453.66,0,30-45,Low,New,Zero,53836.098,Medium,0,0.0,2
699,France,Male,39,9,0.0,1,1,0,80963.92,0,30-45,Medium,Long,Zero,26089.176,Low,0,0.0,2
504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0,30-45,Low,Long,High,91443.307,High,2,10.87,0
583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0,46-60,Medium,Mid,Medium,80093.545,High,0,1.11,3
712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0,46-60,Medium,New,Medium,63893.156,Medium,0,4.18,3
626,Spain,Male,62,3,0.0,1,1,1,65010.74,0,60+,Medium,Mid,Zero,20103.222,Low,1,0.0,1
631,France,Female,34,4,124379.14,1,1,0,106892.91,0,30-45,Medium,Mid,Medium,95057.443,High,0,1.16,3
663,France,Female,37,7,0.0,1,1,1,185210.63,0,30-45,Medium,Long,Zero,56963.189,Medium,1,0.0,1
506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0,30-45,Low,Mid,Medium,30683.518,Low,0,14.31,2
570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,46-60,Low,Mid,High,118988.502,Premium,0,0.73,3
703,France,Female,45,7,0.0,2,1,1,68831.72,0,30-45,Medium,Long,Zero,22049.516,Low,2,0.0,1
698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0,30-45,Medium,Long,High,111408.336,Premium,0,1.31,3
731,Spain,Male,41,4,0.0,2,1,0,22299.27,0,30-45,High,Mid,Zero,7489.781,Low,0,0.0,2
625,France,Male,34,6,0.0,2,0,0,197283.2,0,30-45,Medium,Mid,Zero,60384.96,Medium,0,0.0,2
634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1,30-45,Medium,Long,Medium,109962.028,Premium,1,0.61,0
616,France,Male,59,5,153861.1,1,1,1,17699.48,0,46-60,Medium,Mid,High,83240.394,High,1,8.69,0
