CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,CreditBand,TenureGroup,BalanceSegment,CLV_Score,CLV_Segment,EngagementScore,Balance_Salary_Ratio
850,Germany,Male,28,4,147972.19,1,1,0,60708.72,1,<30,High,Mid,High,92998.711,High,0,2.44
543,France,Male,43,9,0.0,2,1,1,78858.07,0,30-45,Low,Long,Zero,25457.421000000002,Low,2,0.0
672,France,Male,52,8,170008.84,1,0,0,56407.42,1,46-60,Medium,Long,High,103526.646,Premium,0,3.01
600,France,Female,27,3,0.0,2,0,1,125698.97,0,<30,Medium,Mid,Zero,38309.691,Low,2,0.0
671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,30-45,Medium,Long,Zero,8970.614000000001,Low,0,0.0
706,Spain,Female,42,8,95386.82,1,1,1,75732.25,0,30-45,Medium,Long,Medium,72013.085,Medium,1,1.26
541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0,46-60,Low,Long,Medium,100545.177,Premium,0,0.5
711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,30-45,Medium,Mid,High,80426.877,High,2,3.11
630,Spain,Male,30,3,0.0,2,0,1,10486.69,0,<30,Medium,Mid,Zero,3746.007,Low,2,0.0
531,France,Male,31,3,96288.26,1,1,0,56794.73,0,30-45,Low,Mid,Medium,65782.549,Medium,0,1.7
641,France,Female,26,4,91547.84,2,0,1,28157.34,0,<30,Medium,Mid,Medium,55021.121999999996,Medium,2,3.25
631,Germany,Male,37,8,138292.64,2,0,0,152422.91,1,30-45,Medium,Long,High,116473.193,Premium,0,0.91
685,France,Male,35,9,0.0,1,1,0,167033.83,0,30-45,Medium,Long,Zero,51910.149,Medium,0,0.0
702,Spain,Male,32,8,71667.74,1,1,1,126082.18,0,30-45,Medium,Long,Medium,75258.524,High,1,0.57
708,Germany,Female,43,0,118994.84,1,1,0,181499.77,1,30-45,Medium,New,Medium,113947.351,Premium,0,0.66
653,Spain,Male,55,7,0.0,2,1,1,41967.03,0,46-60,Medium,Long,Zero,13990.108999999999,Low,2,0.0
654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0,30-45,Medium,New,High,129095.212,Premium,0,0.78
596,France,Female,33,1,138162.81,1,1,0,85412.54,0,30-45,Medium,New,High,94905.167,High,0,1.62
549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,30-45,Low,Long,High,76313.059,High,2,5.78
754,France,Male,38,2,0.0,2,1,0,180698.32,0,30-45,High,New,Zero,54609.496,Medium,0,0.0
815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0,<30,High,Long,High,110002.15,Premium,1,0.99
556,France,Female,52,9,0.0,1,1,0,175149.2,1,46-60,Low,Long,Zero,54344.76,Medium,0,0.0
706,France,Male,32,6,94486.47,1,1,1,146949.74,0,30-45,Medium,Mid,Medium,92528.157,High,1,0.64
850,France,Male,46,9,117640.39,1,1,0,88920.68,0,46-60,High,Long,Medium,87296.399,High,0,1.32
732,Spain,Female,33,8,111379.55,1,1,1,45098.62,0,30-45,High,Long,Medium,70819.361,Medium,1,2.47
614,France,Male,40,6,0.0,1,1,1,20339.79,1,30-45,Medium,Mid,Zero,7301.937,Low,1,0.0
580,Spain,Female,57,0,136820.99,1,0,1,108528.74,0,46-60,Low,New,High,100969.117,Premium,1,1.26
593,France,Female,46,7,98752.51,1,1,0,145560.38,0,46-60,Medium,Long,Medium,94444.369,High,0,0.68
653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0,<30,Medium,New,High,139340.38199999998,Premium,3,0.79
746,France,Female,29,4,105599.67,1,1,1,43106.17,0,<30,High,Mid,Medium,66531.686,Medium,1,2.45
662,France,Female,29,10,0.0,2,1,0,137508.31,0,<30,Medium,Long,Zero,43252.492999999995,Medium,0,0.0
573,France,Male,31,2,0.0,2,1,1,91957.39,0,30-45,Low,New,Zero,27987.217,Low,2,0.0
684,Spain,Female,39,4,139723.9,1,1,1,120612.11,0,30-45,Medium,Mid,High,106845.583,Premium,1,1.16
793,France,Female,41,3,141806.46,1,1,0,102921.17,0,30-45,High,Mid,High,102379.58099999999,Premium,0,1.38
798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1,46-60,High,Mid,High,76791.73400000001,High,1,4.18
524,France,Male,40,2,180516.9,1,1,0,180002.42,0,30-45,Low,New,High,144659.176,Premium,0,1.0
816,France,Male,31,8,0.0,2,1,1,28407.4,0,30-45,High,Long,Zero,10122.22,Low,2,0.0
742,Germany,Female,41,4,92805.72,1,0,1,73743.95,1,30-45,High,Mid,Medium,69326.045,Medium,1,1.26
540,France,Male,22,4,0.0,3,1,1,186233.26,1,<30,Low,Mid,Zero,56669.978,Medium,3,0.0
537,Germany,Male,39,3,135309.36,1,1,0,31728.86,1,30-45,Low,Mid,High,77773.33799999999,High,0,4.26
759,Spain,Female,74,6,128917.84,1,1,1,48244.64,0,60+,High,Mid,High,80132.312,High,1,2.67
774,France,Female,52,2,56580.93,1,1,0,113266.28,1,46-60,High,New,Medium,62670.349,Medium,0,0.5
608,Germany,Male,42,8,131390.75,2,1,0,71178.09,0,30-45,Medium,Long,High,88648.802,High,0,1.85
704,Spain,Male,37,4,0.0,2,0,0,25684.93,0,30-45,Medium,Mid,Zero,8505.479,Low,0,0.0
581,France,Male,41,8,0.0,2,0,0,29737.14,0,30-45,Medium,Long,Zero,10521.142,Low,0,0.0
628,Germany,Female,61,1,97361.66,1,1,1,149922.38,1,60+,Medium,New,Medium,93857.544,High,1,0.65
566,France,Female,42,6,0.0,1,1,0,180702.12,1,30-45,Low,Mid,Zero,55410.636,Medium,0,0.0
701,Spain,Male,59,7,0.0,2,0,1,27597.59,0,46-60,Medium,Long,Zero,9679.277,Low,2,0.0
735,Spain,Male,29,10,0.0,2,1,1,95025.27,0,<30,High,Long,Zero,30507.581000000002,Low,2,0.0
680,France,Female,34,1,0.0,2,1,0,167035.07,0,30-45,Medium,New,Zero,50310.521,Medium,0,0.0
560,France,Male,57,0,0.0,2,0,1,116781.71,0,46-60,Low,New,Zero,35034.513,Low,2,0.0
663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0,<30,Medium,Mid,Medium,58508.568,Medium,0,4.85
665,France,Female,34,5,67816.72,1,1,1,29641.58,0,30-45,Medium,Mid,Medium,43800.834,Medium,1,2.29
758,France,Male,51,8,81710.46,1,1,1,116520.07,0,46-60,High,Long,Medium,77411.251,High,1,0.7
621,France,Male,26,2,75237.54,1,0,1,44220.4,0,<30,Medium,New,Medium,51284.89,Medium,1,1.7
764,Germany,Male,28,10,124023.18,1,1,0,166188.28,0,<30,High,Long,Medium,113868.074,Premium,0,0.75
537,Germany,Female,46,5,100727.5,1,0,1,140857.76,1,46-60,Low,Mid,Medium,93621.07800000001,High,1,0.72
589,France,Female,46,10,107238.85,2,1,0,37024.28,0,46-60,Medium,Long,Medium,66726.709,Medium,0,2.9
555,France,Male,24,5,0.0,2,1,0,27513.47,0,<30,Low,Mid,Zero,9254.041,Low,0,0.0
734,France,Female,29,0,139994.66,1,1,0,17744.72,0,<30,High,New,High,75320.746,High,0,7.89
783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,46-60,High,Long,High,66239.524,Medium,1,28.53
678,Germany,Female,51,1,145751.03,1,0,0,109718.44,1,46-60,Medium,New,High,105991.04699999999,Premium,0,1.33
661,France,Male,47,5,0.0,1,0,1,107243.31,1,46-60,Medium,Mid,Zero,33172.993,Low,1,0.0
607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0,<30,Medium,Mid,Medium,95969.917,High,1,1.05
537,Spain,Female,38,1,0.0,2,0,1,41233.97,0,30-45,Low,New,Zero,12570.191,Low,2,0.0
513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,60+,Low,Long,Zero,17885.672,Low,2,0.0
576,France,Male,63,9,70655.48,1,0,0,78955.8,1,60+,Low,Long,Medium,60814.479999999996,Medium,0,0.89
660,Germany,Male,41,1,129901.21,1,1,0,26025.6,1,30-45,Medium,New,High,72958.285,High,0,4.99
637,France,Male,40,8,125470.81,1,1,1,174536.17,0,30-45,Medium,Long,High,116696.256,Premium,1,0.72
672,France,Female,53,9,169406.33,4,1,1,147311.47,1,46-60,Medium,Long,High,130696.606,Premium,4,1.15
629,France,Male,32,2,0.0,2,0,1,77965.44,0,30-45,Medium,New,Zero,23789.632,Low,2,0.0
583,Germany,Male,40,4,107041.3,1,1,1,5635.63,0,30-45,Medium,Mid,Medium,56011.339,Medium,1,18.99
763,Spain,Female,32,10,95153.77,1,0,1,81310.1,0,30-45,High,Long,Medium,73969.91500000001,High,1,1.17
516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0,30-45,Low,Mid,High,106609.48,Premium,0,1.3
617,France,Female,27,4,0.0,2,0,0,190269.21,0,<30,Medium,Mid,Zero,57880.763,Medium,0,0.0
700,France,Male,38,9,65962.63,1,1,1,100950.48,0,30-45,Medium,Long,Medium,65066.459,Medium,1,0.65
727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1,30-45,High,Mid,High,105319.524,Premium,1,1.24
689,Spain,Female,31,3,139799.63,1,0,1,120663.57,0,30-45,Medium,Mid,High,106698.886,Premium,1,1.16
626,Germany,Male,49,9,171787.84,2,1,0,187192.23,0,46-60,Medium,Long,High,143851.589,Premium,0,0.92
686,France,Male,38,6,149238.97,1,1,1,97825.23,0,30-45,Medium,Mid,High,105167.054,Premium,1,1.53
351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,46-60,Low,Mid,High,133259.737,Premium,0,0.96
739,France,Female,37,8,0.0,2,1,0,191557.1,1,30-45,High,Long,Zero,59067.13,Medium,0,0.0
627,France,Male,32,10,0.0,2,1,0,103287.62,0,30-45,Medium,Long,Zero,32986.28599999999,Low,0,0.0
451,Germany,Female,38,9,61482.47,1,1,1,167538.66,0,30-45,Low,Long,Medium,82802.833,High,1,0.37
512,France,Female,41,8,145150.28,1,1,0,64869.32,1,30-45,Low,Long,High,93635.936,High,0,2.24
774,France,Female,41,5,126670.37,1,1,0,102426.06,0,30-45,High,Mid,High,95063.003,High,0,1.24
652,France,Female,40,8,84390.8,2,0,1,107876.2,0,30-45,Medium,Long,Medium,76158.26,High,2,0.78
638,Germany,Male,37,2,89728.86,2,1,1,37294.88,0,30-45,Medium,New,Medium,56452.894,Medium,2,2.41
475,France,Female,57,1,0.0,2,1,0,89248.99,0,46-60,Low,New,Zero,26974.697,Low,0,0.0
567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0,30-45,Low,Mid,Medium,87706.489,High,0,1.29
750,France,Male,37,3,0.0,2,1,0,16870.2,0,30-45,High,Mid,Zero,5661.06,Low,0,0.0
850,France,Male,39,6,96863.13,1,1,1,121681.19,0,30-45,High,Mid,Medium,86135.92199999999,High,1,0.8
753,France,Female,38,6,142263.45,1,0,1,33730.43,0,30-45,High,Mid,High,82450.854,High,1,4.22
683,Spain,Female,36,7,0.0,2,1,0,104786.59,0,30-45,Medium,Long,Zero,32835.977,Low,0,0.0
710,France,Female,32,3,0.0,1,1,0,94790.34,0,30-45,Medium,Mid,Zero,29037.102,Low,0,0.0
645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,<30,Medium,New,Zero,8817.821,Low,0,0.0
714,France,Male,28,6,122724.37,1,1,1,67057.27,0,<30,Medium,Mid,Medium,82679.366,High,1,1.83
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,30-45,Medium,Mid,High,108975.085,Premium,0,2.53
612,Spain,Female,26,4,0.0,2,1,1,179780.74,0,<30,Medium,Mid,Zero,54734.221999999994,Medium,2,0.0
520,Germany,Female,31,3,108914.17,1,1,1,183572.39,1,30-45,Low,Mid,Medium,110128.802,Premium,1,0.59
782,Spain,Male,23,10,98052.66,1,1,1,142587.32,0,<30,High,Long,Medium,93802.52600000001,High,1,0.69
666,France,Male,46,5,123873.19,1,1,1,177844.06,0,46-60,Medium,Mid,Medium,116289.813,Premium,1,0.7
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,46-60,Low,New,Medium,115650.298,Premium,0,0.57
567,France,Female,45,4,0.0,2,0,1,121053.19,0,30-45,Low,Mid,Zero,37115.957,Low,2,0.0
613,France,Male,20,3,0.0,2,1,1,149613.77,0,<30,Medium,Mid,Zero,45484.130999999994,Medium,2,0.0
718,France,Male,37,8,0.0,2,1,1,142.81,0,30-45,Medium,Long,Zero,1642.843,Low,2,0.0
614,France,Female,37,8,75150.34,4,0,1,131766.67,1,30-45,Medium,Long,Medium,78705.171,High,4,0.57
711,France,Male,38,10,0.0,2,0,0,53311.78,0,30-45,Medium,Long,Zero,17993.534,Low,0,0.0
691,Germany,Female,38,5,114753.76,1,1,0,107665.02,0,30-45,Medium,Mid,Medium,90676.386,High,0,1.07
527,France,Male,32,0,0.0,1,1,0,109523.88,0,30-45,Low,New,Zero,32857.164,Low,0,0.0
476,France,Female,32,6,111871.93,1,0,0,112132.86,0,30-45,Low,Mid,Medium,90775.823,High,0,1.0
619,Spain,Female,45,0,0.0,2,0,0,113645.4,0,30-45,Medium,New,Zero,34093.619999999995,Low,0,0.0
607,Germany,Female,37,4,135927.06,1,0,0,180890.4,0,30-45,Medium,Mid,High,123030.65,Premium,0,0.75
695,Spain,Male,44,8,0.0,2,1,1,70974.13,0,30-45,Medium,Long,Zero,22892.239,Low,2,0.0
653,France,Male,33,1,0.0,2,0,0,53379.52,0,30-45,Medium,New,Zero,16213.855999999998,Low,0,0.0
677,France,Male,46,2,57037.74,1,1,1,158531.01,0,46-60,Medium,New,Medium,76478.173,High,1,0.36
655,France,Female,50,10,0.0,4,1,0,179267.94,1,46-60,Medium,Long,Zero,55780.382,Medium,0,0.0
625,France,Female,52,2,79468.96,1,1,1,84606.03,0,46-60,Medium,New,Medium,65516.289000000004,Medium,1,0.94
679,Germany,Female,34,7,121063.85,1,1,0,56984.58,0,30-45,Medium,Long,Medium,79027.299,High,0,2.12
734,France,Male,51,1,118537.47,1,1,1,116912.45,0,46-60,High,New,Medium,94542.47,High,1,1.01
666,France,Male,39,10,0.0,2,1,0,102999.33,0,30-45,Medium,Long,Zero,32899.799,Low,0,0.0
592,Germany,Female,26,4,105082.07,2,1,0,132801.57,0,<30,Medium,Mid,Medium,93181.506,High,0,0.79
564,France,Male,40,4,0.0,1,1,0,85455.62,1,30-45,Low,Mid,Zero,26436.685999999998,Low,0,0.0
814,France,Female,36,6,0.0,2,1,1,98657.01,0,30-45,High,Mid,Zero,30797.102999999996,Low,2,0.0
592,Germany,Male,36,2,104702.65,2,1,0,107948.72,0,30-45,Medium,New,Medium,85135.94099999999,High,0,0.97
758,France,Female,50,2,95813.76,3,1,1,67944.09,1,46-60,High,New,Medium,68690.10699999999,Medium,3,1.41
612,Spain,Female,62,0,167026.61,2,1,1,192892.05,0,60+,Medium,New,High,141380.91999999998,Premium,2,0.87
498,Germany,Male,61,7,102453.26,1,1,0,187247.56,1,60+,Low,Long,Medium,108800.89799999999,Premium,0,0.55
638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0,<30,Medium,Mid,High,109239.451,Premium,2,1.29
558,France,Male,35,1,0.0,2,0,0,111687.57,0,30-45,Low,New,Zero,33706.271,Low,0,0.0
756,France,Female,24,1,0.0,2,1,0,184182.25,0,<30,High,New,Zero,55454.674999999996,Medium,0,0.0
782,Spain,Male,52,4,0.0,1,1,1,52759.82,1,46-60,High,Mid,Zero,16627.946,Low,1,0.0
505,France,Male,34,10,104498.79,1,0,1,126451.14,0,30-45,Low,Long,Medium,92184.737,High,1,0.83
671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,<30,Medium,Mid,Zero,4814.601000000001,Low,0,0.0
801,France,Male,42,6,0.0,2,1,1,95804.33,0,30-45,High,Mid,Zero,29941.299,Low,2,0.0
604,France,Male,26,8,149542.52,2,0,1,197911.52,0,<30,Medium,Long,High,135744.716,Premium,2,0.76
716,France,Female,29,10,87946.39,1,1,1,182531.74,0,<30,Medium,Long,Medium,100732.717,Premium,1,0.48
624,France,Female,45,3,68639.57,1,1,0,168002.31,1,30-45,Medium,Mid,Medium,85320.478,High,0,0.41
607,Germany,Male,47,4,148826.32,1,1,1,79450.61,0,46-60,Medium,Mid,High,99048.34300000001,Premium,1,1.87
827,France,Female,60,2,0.0,2,0,1,60615.83,0,46-60,High,New,Zero,18584.749,Low,2,0.0
606,France,Male,61,5,108166.09,2,0,1,8643.21,0,60+,Medium,Mid,Medium,57676.008,Medium,2,12.51
717,Germany,Female,35,5,103214.71,1,1,0,172172.7,0,30-45,Medium,Mid,Medium,104259.16500000001,Premium,0,0.6
651,Germany,Male,40,1,134760.21,2,0,0,174434.06,1,30-45,Medium,New,High,119910.323,Premium,0,0.77
691,France,Male,58,3,0.0,1,0,1,194930.3,1,46-60,Medium,Mid,Zero,59079.09,Medium,1,0.0
573,France,Female,33,0,90124.64,1,1,0,137476.71,0,30-45,Low,New,Medium,86305.333,High,0,0.66
723,Spain,Male,38,6,0.0,2,1,1,94415.6,0,30-45,High,Mid,Zero,29524.68,Low,2,0.0
584,Germany,Female,46,6,87361.02,2,1,0,120376.87,1,46-60,Medium,Mid,Medium,80993.571,High,0,0.73
550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1,30-45,Low,Long,Medium,86515.821,High,0,1.14
611,France,Female,61,3,131583.59,4,0,1,66238.23,1,60+,Medium,Mid,High,86263.264,High,4,1.99
549,Germany,Male,41,9,95020.8,3,1,1,131710.59,1,30-45,Low,Long,Medium,88823.57699999999,High,3,0.72
850,Spain,Female,24,1,0.0,2,0,1,69052.87,0,<30,High,New,Zero,20915.860999999997,Low,2,0.0
668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0,30-45,Medium,Mid,Medium,58155.475999999995,Medium,0,1.41
686,France,Female,43,0,0.0,1,1,1,170072.9,0,30-45,Medium,New,Zero,51021.869999999995,Medium,1,0.0
660,France,Male,50,1,0.0,3,1,1,191849.15,1,46-60,Medium,New,Zero,57754.744999999995,Medium,3,0.0
682,Spain,Female,59,0,122661.39,1,0,1,84803.76,0,46-60,Medium,New,Medium,86771.823,High,1,1.45
524,France,Male,50,4,0.0,2,1,1,31840.59,1,46-60,Low,Mid,Zero,10352.177,Low,2,0.0
645,France,Female,36,8,0.0,2,1,1,12096.61,1,30-45,Medium,Long,Zero,5228.983,Low,2,0.0
850,France,Male,42,0,0.0,2,1,0,44165.84,0,30-45,High,New,Zero,13249.751999999999,Low,0,0.0
537,France,Female,53,3,0.0,1,1,1,91406.62,0,46-60,Low,Mid,Zero,28021.985999999997,Low,1,0.0
599,Spain,Female,46,7,81742.84,2,1,0,83282.21,0,46-60,Medium,Long,Medium,67256.083,Medium,0,0.98
727,Spain,Male,71,8,0.0,1,1,1,198446.91,1,60+,High,Long,Zero,61134.073,Medium,1,0.0
756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0,<30,High,New,High,75230.329,High,0,19.21
755,France,Male,38,9,148912.44,1,1,0,80416.16,0,30-45,High,Long,High,100381.068,Premium,0,1.85
634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,30-45,Medium,Mid,Zero,50164.922,Medium,2,0.0
837,France,Male,26,4,89900.24,2,1,0,175477.03,0,<30,High,Mid,Medium,98393.22899999999,Premium,0,0.51
727,Germany,Female,30,8,119027.28,2,1,1,137903.54,0,<30,High,Long,Medium,102484.70199999999,Premium,2,0.86
567,Germany,Female,40,2,105222.86,2,1,0,93795.86,0,30-45,Low,New,Medium,81150.188,High,0,1.12
650,Spain,Female,30,6,0.0,1,0,0,67997.13,1,<30,Medium,Mid,Zero,21599.139,Low,0,0.0
655,Spain,Male,34,1,116114.93,1,1,1,49492.15,0,30-45,Medium,New,Medium,73105.11,High,1,2.35
763,France,Female,58,9,187911.55,1,0,1,35825.18,0,46-60,High,Long,High,106503.329,Premium,1,5.25
843,France,Female,27,5,0.0,2,1,1,67494.23,0,<30,High,Mid,Zero,21248.268999999997,Low,2,0.0
667,France,Female,38,6,144432.04,1,1,1,73963.17,1,30-45,Medium,Mid,High,95604.971,High,1,1.95
705,France,Female,50,4,77065.9,2,0,1,145159.26,0,46-60,Medium,Mid,Medium,82880.728,High,2,0.53
660,Germany,Female,29,6,180520.29,1,1,1,123850.58,0,<30,Medium,Mid,High,128615.319,Premium,1,1.46
553,France,Male,42,1,0.0,2,0,0,23822.04,0,30-45,Low,New,Zero,7346.612,Low,0,0.0
612,Germany,Female,47,6,130024.87,1,1,1,45750.21,1,46-60,Medium,Mid,High,79937.49799999999,High,1,2.84
641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0,30-45,Medium,New,Medium,103375.28700000001,Premium,0,0.69
513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0,30-45,Low,Mid,High,113698.31899999999,Premium,0,2.08
680,France,Male,44,7,108724.98,1,0,1,72330.46,0,30-45,Medium,Long,Medium,77461.628,High,1,1.5
711,France,Male,58,9,91285.13,2,1,1,26767.85,0,46-60,Medium,Long,Medium,55472.92,Medium,2,3.41
689,Spain,Male,40,2,0.0,2,1,1,164768.82,0,30-45,Medium,New,Zero,49830.646,Medium,2,0.0
665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1,46-60,Medium,Long,Medium,57439.033,Medium,2,99.4
551,Germany,Male,54,5,102994.04,1,1,0,176680.16,1,46-60,Low,Mid,Medium,105501.068,Premium,0,0.58
645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0,30-45,Medium,Mid,Medium,43946.816999999995,Medium,0,1.36
616,Germany,Male,29,8,149318.55,1,1,0,140746.13,0,<30,Medium,Long,High,118483.114,Premium,0,1.06
582,France,Female,32,1,116409.55,1,0,1,152790.92,0,30-45,Medium,New,Medium,104242.051,Premium,1,0.76
365,Germany,Male,30,0,127760.07,1,1,0,81537.85,1,<30,Low,New,High,88341.39,High,0,1.57
697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1,30-45,Medium,Mid,High,69712.01999999999,Medium,1,17.95
704,France,Male,31,0,0.0,2,1,0,183038.33,0,30-45,Medium,New,Zero,54911.498999999996,Medium,0,0.0
656,France,Female,46,5,113402.14,2,1,1,138849.06,0,46-60,Medium,Mid,Medium,99355.788,Premium,2,0.82
712,France,Female,31,7,0.0,2,1,0,170333.38,0,30-45,Medium,Long,Zero,52500.014,Medium,0,0.0
748,France,Male,40,0,0.0,1,0,0,60416.76,0,30-45,High,New,Zero,18125.028,Low,0,0.0
724,France,Male,28,9,0.0,2,1,1,100240.2,0,<30,High,Long,Zero,31872.059999999998,Low,2,0.0
691,France,Male,50,6,136953.47,1,1,1,2704.98,0,46-60,Medium,Mid,High,70488.229,Medium,1,50.63
563,France,Male,33,8,0.0,2,0,1,68815.05,0,30-45,Low,Long,Zero,22244.515,Low,2,0.0
741,France,Male,32,5,0.0,1,1,1,64839.23,0,30-45,High,Mid,Zero,20451.769,Low,1,0.0
778,France,Male,44,8,123863.64,1,1,0,144494.94,0,30-45,High,Long,Medium,106880.302,Premium,0,0.86
848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0,<30,High,Long,Medium,117459.04699999999,Premium,1,0.65
634,Germany,Male,38,2,148430.55,1,1,1,56055.72,0,30-45,Medium,New,High,91431.991,High,1,2.65
505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0,30-45,Low,Mid,Low,71653.436,Medium,2,0.31
692,Germany,Male,53,7,150926.99,2,0,0,119817.19,0,46-60,Medium,Long,High,112808.652,Premium,0,1.26
537,Germany,Female,47,6,103163.35,1,1,0,16259.64,1,46-60,Low,Mid,Medium,57659.567,Medium,0,6.34
633,France,Male,29,10,130206.28,1,1,0,184654.87,0,<30,Medium,Long,High,122499.601,Premium,0,0.71
833,France,Female,28,4,136674.51,2,0,0,5278.78,0,<30,High,Mid,High,70720.88900000001,Medium,0,25.89
592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0,30-45,Medium,New,High,134534.644,Premium,1,1.77
587,Spain,Male,48,1,0.0,2,1,1,8908.0,0,46-60,Medium,New,Zero,2872.4,Low,2,0.0
550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0,60+,Low,Long,Medium,61210.981,Medium,1,1.25
680,France,Female,24,10,0.0,3,1,0,154971.63,1,<30,Medium,Long,Zero,48491.489,Medium,0,0.0
622,Spain,Female,41,9,0.0,2,1,1,155786.39,0,30-45,Medium,Long,Zero,48535.917,Medium,2,0.0
594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0,<30,Medium,New,High,110012.801,Premium,0,1.1
643,Germany,Female,34,7,160426.07,1,0,1,188533.11,0,30-45,Medium,Long,High,138172.968,Premium,1,0.85
540,France,Male,25,5,116160.23,1,1,0,13411.67,0,<30,Low,Mid,Medium,63103.615999999995,Medium,0,8.66
635,Spain,Female,34,5,98683.47,2,1,0,15733.19,0,30-45,Medium,Mid,Medium,55061.692,Medium,0,6.27
657,France,Male,32,3,118829.03,2,1,1,73127.61,0,30-45,Medium,Mid,Medium,81952.798,High,2,1.62
814,France,Male,31,1,118870.92,1,1,0,101704.19,0,30-45,High,New,Medium,90146.717,High,0,1.17
600,France,Male,32,1,0.0,1,1,1,101986.16,0,30-45,Medium,New,Zero,30795.847999999998,Low,1,0.0
682,France,Female,46,2,0.0,1,1,1,114442.66,0,46-60,Medium,New,Zero,34732.798,Low,1,0.0
682,France,Male,38,4,107192.38,1,1,1,15669.17,0,30-45,Medium,Mid,Medium,59096.941000000006,Medium,1,6.84
566,France,Male,42,3,108010.78,1,1,1,157486.1,0,30-45,Low,Mid,Medium,101851.22,Premium,1,0.69
550,Spain,Male,34,3,0.0,2,0,0,131281.28,0,30-45,Low,Mid,Zero,39984.384,Low,0,0.0
630,France,Male,26,7,129837.72,2,0,1,197001.15,0,<30,Medium,Long,High,125419.20499999999,Premium,2,0.66
546,Germany,Female,58,3,106458.31,4,1,0,128881.87,1,46-60,Low,Mid,Medium,92493.71599999999,High,0,0.83
486,France,Male,63,9,97009.15,1,1,1,85101.0,0,60+,Low,Long,Medium,75834.875,High,1,1.14
762,Spain,Male,35,9,122929.42,2,0,0,149822.04,0,30-45,High,Long,Medium,108211.322,Premium,0,0.82
692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1,30-45,Medium,Mid,High,109760.673,Premium,4,1.41
498,France,Female,30,1,0.0,2,0,0,135795.53,0,<30,Low,New,Zero,40938.659,Low,0,0.0
850,Spain,Male,49,8,0.0,1,0,0,25867.67,1,46-60,High,Long,Zero,9360.301,Low,0,0.0
603,France,Male,35,6,128993.76,2,1,0,130483.56,0,30-45,Medium,Mid,High,104841.948,Premium,0,0.99
551,France,Female,36,5,0.0,1,1,0,183479.12,0,30-45,Low,Mid,Zero,56043.736,Medium,0,0.0
627,Germany,Male,27,0,185267.45,2,1,1,77027.34,0,<30,Medium,New,High,115741.927,Premium,2,2.41
515,France,Female,28,9,0.0,2,0,0,94141.75,0,<30,Low,Long,Zero,30042.524999999998,Low,0,0.0
605,Spain,Female,29,3,116805.82,1,0,0,4092.75,0,<30,Medium,Mid,Medium,60230.735,Medium,0,28.54
567,Germany,Male,29,5,129750.68,1,1,0,109257.59,0,<30,Low,Mid,High,98652.617,Premium,0,1.19
568,Germany,Female,29,2,129177.01,2,0,1,104617.99,0,<30,Low,New,High,96373.902,High,2,1.23
571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0,<30,Low,Mid,Medium,92764.881,High,0,0.49
634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1,46-60,Medium,New,Medium,85137.45999999999,High,1,1.03
768,Spain,Female,42,3,0.0,1,0,0,161242.99,1,30-45,High,Mid,Zero,48972.897,Medium,0,0.0
554,Germany,Female,36,3,157780.93,2,1,0,6089.13,0,30-45,Low,Mid,High,81317.204,High,0,25.91
