CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CLV_Score,EngagementScore,Balance_Salary_Ratio,Geography_France,Geography_Germany,Geography_Spain,Churn_Probability,Risk_Tier,Actual_Churn
593,1,38,4,88736.44,2,1,0,67020.03,65274.229,0,1.32,False,False,True,0.257,Low Risk,0
648,1,50,9,102535.57,1,1,1,189543.19,109930.742,1,0.54,True,False,False,0.318,Medium Risk,0
530,1,33,4,129307.32,1,1,1,172930.28,117332.744,1,0.75,True,False,False,0.155,Low Risk,0
700,1,32,3,0.0,1,0,0,95740.37,29322.111,0,0.0,True,False,False,0.628,High Risk,0
546,0,29,5,0.0,1,1,1,94823.95,29447.185,1,0.0,True,False,False,0.147,Low Risk,0
757,0,36,7,144852.06,1,0,0,130861.95,113084.615,0,1.11,True,False,False,0.34,Medium Risk,0
750,1,37,6,0.0,1,1,1,117948.0,36584.4,1,0.0,True,False,False,0.202,Low Risk,1
683,1,36,7,0.0,2,1,0,104786.59,32835.977,0,0.0,False,False,True,0.071,Low Risk,0
606,0,61,5,108166.09,2,0,1,8643.21,57676.008,2,12.51,True,False,False,0.246,Low Risk,0
650,0,20,8,0.0,2,1,1,113469.65,35640.895,2,0.0,False,False,True,0.016,Low Risk,0
678,1,34,6,0.0,2,1,1,124592.84,38577.852,2,0.0,True,False,False,0.037,Low Risk,0
664,1,36,2,127160.78,2,1,0,78140.75,87422.61499999999,0,1.63,False,True,False,0.408,Medium Risk,0
627,0,44,6,153548.12,1,0,0,35300.08,88564.084,0,4.35,True,False,False,0.687,High Risk,1
649,1,36,6,86607.39,1,0,0,19825.09,50451.222,0,4.37,False,False,True,0.519,High Risk,0
779,0,33,1,158456.76,1,1,1,197000.92,138528.65600000002,1,0.8,False,True,False,0.279,Low Risk,1
766,0,47,9,129289.98,1,1,0,169935.46,117425.628,0,0.76,False,True,False,0.931,Critical Risk,1
684,1,38,3,0.0,2,1,0,44255.65,13876.695,0,0.0,False,False,True,0.085,Low Risk,0
744,0,42,1,112419.92,1,1,1,83022.92,81316.836,1,1.35,True,False,False,0.211,Low Risk,0
783,1,58,3,127539.3,1,1,1,96590.39,93346.767,1,1.32,False,True,False,0.583,High Risk,1
744,0,30,1,128065.12,1,1,0,121525.48,100690.204,0,1.05,False,False,True,0.301,Medium Risk,0
513,0,35,8,0.0,1,1,0,76640.29,24592.087,0,0.0,True,False,False,0.421,Medium Risk,1
758,0,33,0,129142.54,2,1,1,26606.28,72553.154,2,4.85,False,True,False,0.113,Low Risk,0
622,1,28,1,143124.63,2,1,0,81723.8,96279.455,0,1.75,False,True,False,0.307,Medium Risk,0
680,0,44,0,129974.79,2,1,1,33391.38,75004.809,2,3.89,False,True,False,0.396,Medium Risk,0
667,1,44,5,140406.68,2,0,1,57164.19,88352.597,2,2.46,False,True,False,0.359,Medium Risk,0
635,0,24,4,140197.18,1,1,1,142935.83,113779.339,1,0.98,False,False,True,0.078,Low Risk,0
546,1,27,8,0.0,2,1,1,14858.1,6057.43,2,0.0,True,False,False,0.056,Low Risk,0
610,1,35,7,81905.95,1,1,1,61623.19,60839.932,1,1.33,True,False,False,0.084,Low Risk,0
678,0,36,1,117864.85,2,1,0,27619.06,67418.14300000001,0,4.27,False,True,False,0.394,Medium Risk,0
599,0,35,6,137102.65,1,0,0,76870.81,92812.568,0,1.78,False,False,True,0.361,Medium Risk,0
589,1,50,4,0.0,2,0,1,182076.97,55423.091,2,0.0,True,False,False,0.302,Medium Risk,0
698,0,29,5,95167.55,1,1,1,152723.23,94400.744,1,0.62,True,False,False,0.083,Low Risk,0
748,0,45,2,119852.01,1,0,0,73853.94,82482.187,0,1.62,False,True,False,0.925,Critical Risk,1
535,0,48,9,109472.47,1,1,0,157358.43,103743.764,0,0.7,False,False,True,0.666,High Risk,1
601,1,48,8,120782.7,1,1,0,63940.68,81173.554,0,1.89,False,True,False,0.9,Critical Risk,1
810,1,38,9,153166.17,1,1,1,93261.69,106361.592,1,1.64,True,False,False,0.099,Low Risk,0
570,0,21,7,116099.82,1,1,1,148087.62,103876.196,1,0.78,False,False,True,0.073,Low Risk,0
696,0,41,9,127523.75,1,0,1,191417.42,122987.101,1,0.67,False,False,True,0.207,Low Risk,0
656,1,49,9,97092.87,1,1,0,74771.22,72777.80099999999,0,1.3,False,True,False,0.889,Critical Risk,1
838,1,41,5,0.0,2,1,0,81313.51,25394.053,0,0.0,False,False,True,0.211,Low Risk,0
585,1,56,1,128472.8,1,1,0,186476.91,120379.473,0,0.69,False,False,True,0.721,Critical Risk,1
594,0,61,3,62391.22,1,1,1,192434.11,89525.843,1,0.32,True,False,False,0.4,Medium Risk,0
688,0,41,2,112871.19,2,0,1,65520.74,76491.817,2,1.72,False,True,False,0.317,Medium Risk,0
762,0,26,6,130428.78,1,1,0,173365.89,118424.157,0,0.75,True,False,False,0.23,Low Risk,0
669,0,25,1,157848.53,1,0,0,37543.93,90387.444,0,4.2,True,False,False,0.265,Low Risk,1
602,1,63,7,0.0,2,1,1,56323.21,18296.963,2,0.0,True,False,False,0.064,Low Risk,0
504,1,44,0,131873.07,2,1,1,158036.72,113347.551,2,0.83,False,True,False,0.407,Medium Risk,1
682,0,38,4,107192.38,1,1,1,15669.17,59096.941000000006,1,6.84,True,False,False,0.149,Low Risk,0
850,1,45,5,127258.79,1,1,1,192744.23,122452.664,1,0.66,False,True,False,0.551,High Risk,1
567,0,54,9,96402.96,1,0,0,52035.29,65612.06700000001,0,1.85,True,False,False,0.778,Critical Risk,1
617,0,50,7,0.0,1,1,0,184839.7,56851.91,0,0.0,False,False,True,0.775,Critical Risk,1
652,0,51,7,0.0,2,0,1,43496.36,14448.908,2,0.0,True,False,False,0.138,Low Risk,0
835,1,47,5,108289.28,2,1,1,45859.55,68902.505,2,2.36,False,True,False,0.361,Medium Risk,1
688,1,32,6,123157.95,1,1,0,172531.23,114538.344,0,0.71,True,False,False,0.225,Low Risk,0
646,1,37,7,96558.66,1,0,0,163427.18,98707.484,0,0.59,True,False,False,0.393,Medium Risk,0
743,0,30,7,77599.23,1,0,0,144407.1,83521.745,0,0.54,True,False,False,0.28,Low Risk,0
507,1,29,4,89349.47,2,0,0,180626.68,99662.739,0,0.49,True,False,False,0.194,Low Risk,0
652,0,31,2,119148.55,1,0,0,149740.22,104896.341,0,0.8,True,False,False,0.271,Low Risk,0
588,1,35,7,0.0,2,1,1,108739.15,34021.744999999995,2,0.0,False,False,True,0.032,Low Risk,0
640,1,20,4,0.0,2,0,1,78310.82,24293.246000000003,2,0.0,True,False,False,0.045,Low Risk,0
545,0,37,9,95829.13,2,0,1,104936.88,81195.629,2,0.91,False,True,False,0.107,Low Risk,0
350,1,40,0,111098.85,1,1,1,172321.21,107245.788,1,0.64,True,False,False,0.262,Low Risk,1
651,0,41,1,90218.11,1,1,0,174337.68,97610.359,0,0.52,False,True,False,0.77,Critical Risk,0
672,0,52,8,170008.84,1,0,0,56407.42,103526.646,0,3.01,True,False,False,0.854,Critical Risk,1
438,0,31,8,78398.69,1,1,0,44937.01,54280.448,0,1.74,False,True,False,0.366,Medium Risk,0
556,0,40,5,125909.85,1,1,1,95124.4,92492.245,1,1.32,True,False,False,0.154,Low Risk,0
719,0,36,3,155423.17,1,1,1,199841.32,138263.981,1,0.78,True,False,False,0.171,Low Risk,0
578,0,23,10,88980.32,1,1,1,125222.36,84056.868,1,0.71,True,False,False,0.074,Low Risk,0
674,1,21,9,120150.39,2,1,1,33964.03,72064.404,2,3.54,True,False,False,0.054,Low Risk,0
692,1,36,3,79551.12,1,0,1,178267.07,93855.681,1,0.45,True,False,False,0.253,Low Risk,0
719,0,38,0,0.0,1,1,0,126876.47,38062.941,0,0.0,False,False,True,0.571,High Risk,0
840,1,51,1,87779.83,1,0,1,36687.11,55096.048,1,2.39,False,True,False,0.599,High Risk,1
526,0,28,1,112070.44,1,0,1,126281.83,94119.769,1,0.89,True,False,False,0.103,Low Risk,0
468,1,56,10,0.0,3,0,1,62256.87,20677.061,3,0.0,True,False,False,0.535,High Risk,1
625,1,49,4,128504.76,1,1,0,126812.63,103096.169,0,1.01,False,True,False,0.92,Critical Risk,1
495,0,47,10,137682.68,1,1,0,71071.47,92162.781,0,1.94,True,False,False,0.599,High Risk,0
659,0,36,6,123841.49,2,1,0,96833.0,92170.645,0,1.28,True,False,False,0.254,Low Risk,0
787,1,85,10,0.0,2,1,1,116537.96,36961.388,2,0.0,True,False,False,0.077,Low Risk,0
673,1,43,5,168069.73,1,1,1,146992.24,129132.537,1,1.14,True,False,False,0.345,Medium Risk,1
695,1,53,8,95231.91,1,0,0,70140.8,70258.195,0,1.36,False,True,False,0.928,Critical Risk,1
690,1,54,1,144027.8,1,1,1,108731.02,104833.206,1,1.32,False,True,False,0.606,High Risk,1
720,0,60,9,115920.62,2,0,0,157552.08,107025.934,0,0.74,False,True,False,0.849,Critical Risk,1
432,1,45,3,110219.14,1,1,0,43046.7,68623.58,0,2.56,False,True,False,0.85,Critical Risk,1
641,0,31,10,155978.17,1,1,0,91510.71,107442.298,0,1.7,True,False,False,0.238,Low Risk,0
676,0,48,3,80697.44,1,0,0,101397.86,71368.07800000001,0,0.8,False,True,False,0.9,Critical Risk,0
468,0,46,7,91443.75,1,1,0,10958.18,50409.329,0,8.34,True,False,False,0.653,High Risk,0
515,1,28,9,0.0,2,0,0,94141.75,30042.525,0,0.0,True,False,False,0.078,Low Risk,0
671,0,32,6,123912.78,2,1,1,146636.44,107147.322,2,0.85,False,False,True,0.061,Low Risk,0
772,0,26,7,152400.51,2,1,0,79414.0,101424.455,0,1.92,False,True,False,0.303,Medium Risk,0
571,0,40,10,112896.86,1,1,1,121402.53,94869.189,1,0.93,True,False,False,0.164,Low Risk,0
726,1,42,2,109471.79,1,0,1,175161.05,107684.21,1,0.62,True,False,False,0.348,Medium Risk,0
606,1,23,10,70417.79,1,0,1,90896.04,64477.707,1,0.77,False,False,True,0.145,Low Risk,0
624,1,35,7,119656.45,2,1,1,4595.05,62606.74,2,26.04,False,False,True,0.108,Low Risk,0
636,0,67,7,136709.35,1,0,1,66753.1,89780.60500000001,1,2.05,False,True,False,0.548,High Risk,1
463,1,41,8,123151.51,2,1,0,70127.93,84214.13399999999,0,1.76,False,True,False,0.516,High Risk,0
635,1,65,5,117325.54,1,1,0,155799.86,106402.728,0,0.75,False,True,False,0.898,Critical Risk,1
576,0,52,2,100549.43,2,1,1,16644.16,55667.963,2,6.04,False,False,True,0.258,Low Risk,0
795,1,56,5,0.0,1,1,0,35418.69,11625.607,0,0.0,False,False,True,0.889,Critical Risk,1
521,1,39,6,0.0,2,0,1,27375.15,9412.545,2,0.0,True,False,False,0.069,Low Risk,0
554,0,26,4,121365.39,1,1,1,8742.36,64105.403,1,13.88,False,True,False,0.235,Low Risk,0
733,0,44,3,106070.89,1,0,1,101617.43,84120.674,1,1.04,False,False,True,0.315,Medium Risk,0
718,1,49,10,0.0,1,1,0,184474.72,57342.416,0,0.0,True,False,False,0.782,Critical Risk,1
554,1,39,10,160132.75,1,1,0,32824.15,91913.62,0,4.88,True,False,False,0.36,Medium Risk,0
490,0,34,5,122952.9,2,0,0,154360.97,108784.741,0,0.8,True,False,False,0.234,Low Risk,0
652,1,42,4,0.0,2,1,1,38152.01,12245.603,2,0.0,False,False,True,0.07,Low Risk,0
674,0,26,6,166257.96,1,1,1,149369.41,129139.803,1,1.11,True,False,False,0.105,Low Risk,0
498,1,29,9,0.0,1,1,0,190035.83,58810.749,0,0.0,True,False,False,0.429,Medium Risk,0
811,0,42,10,0.0,2,1,1,3797.79,3139.337,2,0.0,True,False,False,0.113,Low Risk,0
850,0,31,6,131996.66,2,1,1,178747.43,120822.559,2,0.74,True,False,False,0.052,Low Risk,0
634,0,36,2,85996.19,1,1,0,15887.68,48164.399000000005,0,5.41,False,False,True,0.465,Medium Risk,0
588,1,64,3,0.0,1,1,1,189703.65,57511.095,1,0.0,True,False,False,0.378,Medium Risk,0
663,1,36,6,77253.5,1,0,0,35817.97,50572.141,0,2.16,False,True,False,0.51,High Risk,1
609,0,39,3,121778.71,1,1,1,138399.67,103009.256,1,0.88,True,False,False,0.155,Low Risk,0
817,1,46,0,89087.89,1,0,1,87941.85,70926.5,1,1.01,False,True,False,0.744,Critical Risk,1
763,0,32,9,160680.41,1,1,0,30886.35,91406.11,0,5.2,False,True,False,0.539,High Risk,0
634,0,38,2,148430.55,1,1,1,56055.72,91431.991,1,2.65,False,True,False,0.345,Medium Risk,0
708,0,19,7,112615.86,1,1,1,4491.77,59055.461,1,25.07,False,False,True,0.091,Low Risk,0
529,0,34,9,0.0,1,1,1,93208.22,29762.466,1,0.0,False,False,True,0.174,Low Risk,0
793,0,52,2,0.0,1,1,0,159123.82,48137.146,0,0.0,False,False,True,0.904,Critical Risk,1
786,0,29,7,80895.44,2,1,0,64945.57,61331.391,0,1.25,False,False,True,0.195,Low Risk,0
642,1,33,9,0.0,2,1,1,150475.14,46942.542,2,0.0,False,False,True,0.026,Low Risk,0
603,0,35,1,123407.69,1,1,0,152541.89,107666.412,0,0.81,False,True,False,0.624,High Risk,1
582,0,31,2,0.0,2,1,1,33747.03,10524.109,2,0.0,True,False,False,0.021,Low Risk,0
598,1,35,8,0.0,3,0,1,88658.73,28197.619,3,0.0,False,False,True,0.425,Medium Risk,0
644,0,47,9,137774.11,2,1,0,151902.78,116257.889,0,0.91,False,True,False,0.756,Critical Risk,0
627,0,29,5,139541.58,2,1,0,80607.33,94952.989,0,1.73,False,True,False,0.339,Medium Risk,0
556,0,33,3,124213.36,2,1,0,62627.55,81494.945,0,1.98,False,True,False,0.374,Medium Risk,0
696,0,24,9,0.0,1,0,0,10883.52,5065.0560000000005,0,0.0,False,False,True,0.358,Medium Risk,0
454,1,48,5,144837.79,1,1,1,93151.77,101364.426,1,1.55,False,False,True,0.268,Low Risk,0
850,0,31,1,96399.31,2,1,0,106534.15,80359.9,0,0.9,True,False,False,0.117,Low Risk,0
606,0,34,3,161572.24,1,0,1,191076.22,138708.986,1,0.85,False,False,True,0.251,Low Risk,0
746,0,49,7,0.0,2,0,1,10096.25,4428.875,2,0.0,False,False,True,0.091,Low Risk,0
734,0,51,1,118537.47,1,1,1,116912.45,94542.47,1,1.01,True,False,False,0.321,Medium Risk,0
694,0,47,4,0.0,2,1,0,197528.62,60058.586,0,0.0,True,False,False,0.333,Medium Risk,0
622,1,32,6,169089.38,2,1,0,101057.95,116062.075,0,1.67,True,False,False,0.271,Low Risk,0
641,0,31,9,112494.99,1,1,1,32231.6,67716.975,1,3.49,True,False,False,0.062,Low Risk,0
539,1,22,0,100885.93,2,1,1,38772.65,62074.76,2,2.6,True,False,False,0.076,Low Risk,0
626,1,23,6,85897.95,1,1,0,109742.8,77071.815,0,0.78,False,True,False,0.364,Medium Risk,0
662,0,29,5,147092.65,1,1,0,10928.3,77824.815,0,13.46,True,False,False,0.299,Low Risk,0
496,1,41,1,176024.05,2,1,0,182337.98,142913.419,0,0.97,True,False,False,0.537,High Risk,0
719,1,35,8,0.0,1,1,1,165162.4,51148.72,1,0.0,False,False,True,0.174,Low Risk,0
694,1,35,7,0.0,1,1,0,133570.43,41471.12899999999,0,0.0,False,False,True,0.483,Medium Risk,1
629,0,35,8,112330.83,1,1,1,91001.02,85065.721,1,1.23,False,True,False,0.303,Medium Risk,0
707,1,46,7,127476.73,2,1,1,146011.55,108941.83,2,0.87,True,False,False,0.274,Low Risk,0
640,0,45,1,0.0,1,1,1,10908.33,3472.499,1,0.0,True,False,False,0.709,Critical Risk,0
760,1,32,7,0.0,2,1,1,105969.05,33190.715,2,0.0,True,False,False,0.021,Low Risk,0
774,0,34,4,120875.23,2,0,1,113407.26,95259.793,2,1.07,False,True,False,0.16,Low Risk,0
710,0,34,9,134260.36,2,1,0,147074.67,113052.581,0,0.91,False,True,False,0.329,Medium Risk,0
562,0,36,5,0.0,1,0,1,182843.24,55852.972,1,0.0,False,False,True,0.463,Medium Risk,0
569,0,37,9,178755.84,1,1,0,199929.17,151156.671,0,0.89,True,False,False,0.413,Medium Risk,0
685,1,43,6,117302.62,1,0,0,68701.73,80461.829,0,1.71,False,False,True,0.625,High Risk,0
516,0,37,8,0.0,1,1,0,101834.58,32150.374,0,0.0,True,False,False,0.474,Medium Risk,0
850,1,32,8,0.0,2,1,1,55593.8,18278.14,2,0.0,True,False,False,0.031,Low Risk,0
559,1,40,7,144470.77,1,1,1,18917.95,79310.76999999999,1,7.64,False,False,True,0.141,Low Risk,0
757,0,30,3,145396.49,1,0,1,198341.15,132800.59,1,0.73,False,False,True,0.2,Low Risk,0
651,1,25,2,109175.14,2,1,0,114566.47,89357.511,0,0.95,False,True,False,0.346,Medium Risk,0
740,0,36,4,172381.8,1,1,1,86480.29,112934.987,1,1.99,True,False,False,0.111,Low Risk,0
545,1,55,5,0.0,1,0,0,10034.77,4010.431,0,0.0,True,False,False,0.803,Critical Risk,1
641,0,40,5,102145.13,1,1,1,100637.07,82263.686,1,1.01,False,False,True,0.154,Low Risk,0
669,1,35,7,0.0,1,1,1,49108.23,16132.469,1,0.0,True,False,False,0.266,Low Risk,1
655,0,37,4,0.0,2,1,1,142415.97,43524.791,2,0.0,True,False,False,0.027,Low Risk,0
729,1,39,1,131513.26,1,1,1,193715.0,124071.13,1,0.68,False,True,False,0.52,High Risk,0
512,0,33,3,176666.62,1,1,0,94670.77,117334.541,0,1.87,False,False,True,0.412,Medium Risk,0
621,0,31,7,136658.61,1,1,1,148689.13,114336.044,1,0.92,True,False,False,0.092,Low Risk,0
693,0,31,1,0.0,2,0,1,182270.88,54881.264,2,0.0,True,False,False,0.097,Low Risk,0
708,0,33,3,0.0,2,1,0,138613.21,42183.963,0,0.0,False,False,True,0.08,Low Risk,0
754,1,19,9,0.0,1,1,0,189641.11,58692.33299999999,0,0.0,False,False,True,0.326,Medium Risk,0
778,1,48,3,102290.56,2,1,0,182691.31,106552.673,0,0.56,False,True,False,0.773,Critical Risk,0
651,1,35,1,163700.78,3,1,1,29583.48,90925.434,3,5.53,False,True,False,0.762,Critical Risk,1
608,0,50,6,0.0,1,1,0,93568.77,29270.631,0,0.0,True,False,False,0.906,Critical Risk,1
702,1,60,5,138597.54,2,1,1,41536.59,82759.747,2,3.34,False,True,False,0.285,Low Risk,1
613,1,24,7,140453.91,1,1,0,129001.3,110327.345,0,1.09,True,False,False,0.202,Low Risk,0
717,0,36,2,148061.89,1,1,0,179128.69,128169.552,0,0.83,True,False,False,0.383,Medium Risk,1
463,0,35,2,101257.16,1,1,1,118113.64,86462.67199999999,1,0.86,True,False,False,0.083,Low Risk,0
692,0,24,2,120596.93,1,0,1,180490.53,114845.624,1,0.67,False,True,False,0.281,Low Risk,0
684,1,40,6,137326.65,1,1,0,186976.6,125956.305,0,0.73,False,True,False,0.703,Critical Risk,0
678,1,49,1,0.0,2,1,1,102472.9,30941.869999999995,2,0.0,False,False,True,0.099,Low Risk,0
619,0,40,9,103604.31,2,0,0,140947.05,95886.27,0,0.74,False,True,False,0.531,High Risk,0
632,1,40,3,109740.62,1,1,0,141896.74,98039.332,0,0.77,False,False,True,0.431,Medium Risk,0
576,0,32,7,0.0,2,1,0,4660.91,2798.273,0,0.0,True,False,False,0.077,Low Risk,0
791,0,25,7,0.0,1,1,0,89666.28,28299.884,0,0.0,False,False,True,0.327,Medium Risk,0
509,0,26,10,0.0,2,1,1,6177.83,3853.349,2,0.0,True,False,False,0.056,Low Risk,0
567,0,36,7,0.0,2,0,1,3896.08,2568.824,2,0.0,True,False,False,0.037,Low Risk,0
630,1,28,8,106425.75,1,1,1,20344.84,60916.327,1,5.23,False,True,False,0.28,Low Risk,0
674,1,27,4,79144.34,1,0,1,50743.83,55595.319,1,1.56,True,False,False,0.122,Low Risk,0
663,0,37,7,143625.83,2,0,1,176487.05,126159.03,2,0.81,False,True,False,0.146,Low Risk,0
626,0,62,3,0.0,1,1,1,65010.74,20103.222,1,0.0,False,False,True,0.341,Medium Risk,0
710,0,37,6,135795.63,1,0,1,46523.6,83054.895,1,2.92,False,True,False,0.439,Medium Risk,0
698,0,45,5,164450.94,1,1,0,141970.02,125816.476,0,1.16,False,False,True,0.685,High Risk,1
754,1,55,3,161608.81,1,1,0,8080.85,83828.66,0,20.0,False,True,False,0.855,Critical Risk,1
520,0,34,4,134007.9,1,1,1,193209.11,125766.683,1,0.69,True,False,False,0.134,Low Risk,0
706,1,46,7,111288.18,1,1,1,149170.25,101795.165,1,0.75,False,True,False,0.693,High Risk,1
738,0,31,9,79019.8,1,1,1,18606.23,46891.769,1,4.25,False,False,True,0.055,Low Risk,0
850,1,39,6,0.0,2,1,0,103921.43,32376.429,0,0.0,False,False,True,0.071,Low Risk,0
750,1,39,6,0.0,2,0,0,19264.33,6979.299,0,0.0,False,False,True,0.152,Low Risk,0
617,0,54,6,102141.9,1,1,1,45325.26,65868.52799999999,1,2.25,True,False,False,0.29,Low Risk,0
616,0,37,9,0.0,1,1,0,111312.96,35193.888,0,0.0,True,False,False,0.5,High Risk,0
548,0,32,5,175214.71,1,1,1,155165.61,135157.038,1,1.13,False,True,False,0.251,Low Risk,0
507,0,40,3,120105.43,1,1,0,92075.01,88275.218,0,1.3,False,True,False,0.772,Critical Risk,1
809,1,38,2,154763.21,2,1,1,174800.31,130221.698,2,0.89,True,False,False,0.06,Low Risk,0
673,1,38,2,170061.92,2,0,0,134901.34,125901.362,0,1.26,True,False,False,0.457,Medium Risk,1
487,0,44,6,61691.45,1,1,1,53087.98,47972.119,1,1.16,False,False,True,0.373,Medium Risk,0
782,1,41,4,0.0,1,1,0,132943.88,40683.164,0,0.0,False,False,True,0.673,High Risk,0
778,0,42,6,0.0,2,1,1,106197.44,33059.232,2,0.0,True,False,False,0.065,Low Risk,0
608,1,56,5,0.0,2,0,1,153810.41,47143.123,2,0.0,False,False,True,0.19,Low Risk,0
526,1,37,5,53573.18,1,1,0,62830.97,46635.881,0,0.85,True,False,False,0.379,Medium Risk,0
638,1,53,1,123916.67,1,1,0,16657.68,67155.639,0,7.44,False,True,False,0.902,Critical Risk,1
681,0,34,7,0.0,2,0,0,130686.59,40605.977,0,0.0,True,False,False,0.122,Low Risk,0
693,0,44,5,124601.58,2,1,1,46998.13,77400.22899999999,2,2.65,False,True,False,0.379,Medium Risk,1
529,0,61,1,0.0,2,1,1,191370.97,57611.291,2,0.0,True,False,False,0.209,Low Risk,0
779,1,38,7,0.0,2,1,1,138542.87,42962.861,2,0.0,False,False,True,0.024,Low Risk,0
550,1,45,8,111257.59,1,0,0,97623.42,86515.821,0,1.14,False,True,False,0.906,Critical Risk,1
535,0,35,8,118989.92,1,1,1,135536.72,101755.976,1,0.88,False,False,True,0.077,Low Risk,0
618,0,44,5,157955.83,2,0,0,139297.71,121767.228,0,1.13,False,True,False,0.716,Critical Risk,0
458,0,35,9,146780.52,2,1,1,3476.38,76233.174,2,42.22,False,True,False,0.107,Low Risk,0
539,0,38,5,0.0,2,1,0,47388.41,15216.523,0,0.0,True,False,False,0.078,Low Risk,0
715,1,38,0,0.0,2,1,1,332.81,99.843,2,0.0,True,False,False,0.192,Low Risk,0
592,1,41,2,138734.94,1,1,0,90020.74,96773.692,0,1.54,False,False,True,0.475,Medium Risk,0
645,0,29,1,130131.08,2,0,1,196474.35,124207.845,2,0.66,True,False,False,0.072,Low Risk,0
733,0,38,9,111347.37,2,0,1,194872.97,115935.576,2,0.57,False,True,False,0.163,Low Risk,0
565,1,58,3,108888.24,3,0,1,135875.51,95806.773,3,0.8,False,True,False,0.891,Critical Risk,1
566,0,34,3,0.0,1,0,0,188135.69,57040.707,0,0.0,True,False,False,0.72,Critical Risk,0
569,1,42,1,0.0,1,1,1,83629.6,25288.88,1,0.0,False,False,True,0.412,Medium Risk,1
680,0,34,3,143292.95,1,1,0,66526.01,92204.278,0,2.15,True,False,False,0.325,Medium Risk,0
564,0,31,4,0.0,2,1,0,53520.03,16856.009,0,0.0,True,False,False,0.073,Low Risk,0
601,0,39,3,72647.64,1,1,0,41777.9,49457.19,0,1.74,True,False,False,0.332,Medium Risk,1
771,1,33,5,0.0,2,1,0,8673.43,3602.029,0,0.0,False,False,True,0.076,Low Risk,0
636,1,32,8,0.0,2,1,0,138555.46,43166.638,0,0.0,False,False,True,0.072,Low Risk,0
659,0,39,8,106259.63,2,1,1,198103.32,114160.811,2,0.54,False,True,False,0.178,Low Risk,0
678,1,43,2,153393.18,2,1,1,193828.27,135245.071,2,0.79,False,True,False,0.246,Low Risk,0
732,0,46,0,0.0,2,1,1,184350.78,55305.234,2,0.0,True,False,False,0.159,Low Risk,0
651,0,28,10,79562.98,1,1,1,74687.37,64187.701,1,1.07,True,False,False,0.072,Low Risk,0
755,1,78,5,121206.96,1,1,1,76016.49,84408.427,1,1.59,True,False,False,0.11,Low Risk,0
674,0,45,7,142072.02,1,1,0,37013.29,83539.99699999999,0,3.84,True,False,False,0.656,High Risk,0
659,0,20,8,0.0,2,0,0,112572.02,35371.606,0,0.0,True,False,False,0.112,Low Risk,0
721,1,49,1,120108.56,1,0,1,183421.76,115280.808,1,0.65,True,False,False,0.384,Medium Risk,0
766,1,26,3,104258.8,1,1,1,428.23,52857.869,1,243.46,True,False,False,0.196,Low Risk,0
575,1,30,8,0.0,2,1,0,185341.63,57202.489,0,0.0,False,False,True,0.063,Low Risk,0
537,0,42,1,190569.23,1,0,1,127154.8,133631.055,1,1.5,False,False,True,0.466,Medium Risk,0
633,1,33,4,92855.02,1,1,1,159813.18,95171.464,1,0.58,False,False,True,0.087,Low Risk,0
707,0,40,1,0.0,2,1,0,14090.4,4427.12,0,0.0,True,False,False,0.139,Low Risk,1
602,0,38,7,111835.94,2,1,0,124389.61,94634.853,0,0.9,True,False,False,0.296,Low Risk,0
684,0,42,1,117691.0,1,1,1,23135.65,65986.195,1,5.09,False,True,False,0.618,High Risk,1
621,0,39,6,0.0,2,1,1,58883.91,18865.173,2,0.0,True,False,False,0.05,Low Risk,0
777,1,30,4,137851.31,1,1,0,5008.23,71228.124,0,27.52,True,False,False,0.227,Low Risk,1
828,0,30,4,73070.18,2,0,0,161671.15,85836.435,0,0.45,True,False,False,0.134,Low Risk,0
573,0,30,8,127406.5,1,1,0,192950.6,123188.43,0,0.66,False,True,False,0.579,High Risk,0
673,0,43,8,127132.96,1,0,1,6009.27,66969.261,1,21.16,False,False,True,0.3,Medium Risk,1
481,0,44,9,175303.06,1,1,0,65500.53,109101.689,0,2.68,True,False,False,0.581,High Risk,1
738,0,44,2,0.0,2,1,0,43018.82,13305.646,0,0.0,False,False,True,0.239,Low Risk,1
562,1,27,3,0.0,2,1,0,28137.03,9041.109,0,0.0,True,False,False,0.059,Low Risk,0
707,1,53,6,109663.47,1,1,1,52110.45,71664.87,1,2.1,False,False,True,0.236,Low Risk,0
604,1,47,4,118907.6,1,0,1,47777.15,74586.945,1,2.49,False,True,False,0.781,Critical Risk,1
655,0,32,9,113447.01,1,1,0,82084.3,83148.795,0,1.38,False,True,False,0.584,High Risk,0
674,0,44,3,88902.21,1,1,0,73731.32,67170.501,0,1.21,False,True,False,0.86,Critical Risk,0
663,0,52,0,136298.65,1,1,0,144593.3,111527.315,0,0.94,False,False,True,0.795,Critical Risk,1
510,1,38,4,0.0,1,1,0,118913.53,36474.059,0,0.0,False,False,True,0.47,Medium Risk,1
704,1,45,6,0.0,1,1,1,137739.45,42521.835,1,0.0,True,False,False,0.379,Medium Risk,0
659,0,35,6,0.0,2,1,1,58879.11,18863.733,2,0.0,True,False,False,0.033,Low Risk,0
682,0,41,6,0.0,2,0,1,134158.09,41447.427,2,0.0,True,False,False,0.085,Low Risk,1
